	7393_RAJ6744A1	7393_RAJ6744A10	7393_RAJ6744A11	7393_RAJ6744A12	7393_RAJ6744A13	7393_RAJ6744A14	7393_RAJ6744A15	7393_RAJ6744A2	7393_RAJ6744A4	7393_RAJ6744A5	7393_RAJ6744A6	7393_RAJ6744A7	7393_RAJ6744A8	7393_RAJ6744A9
ENSG00000053254	1911	2984	2210	1017	1622	871	871	1020	1864	662	614	1972	1015	1016
ENSG00000277801	228	274	174	96	198	82	104	95	215	70	57	200	72	92
ENSG00000259151	0	1	3	1	0	0	2	0	0	0	0	0	0	0
ENSG00000258752	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258699	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258380	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259053	48	130	143	57	45	36	35	47	74	25	24	68	55	69
ENSG00000258920	11	6	8	6	15	3	5	3	9	2	1	19	4	2
ENSG00000259073	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201027	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258792	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252655	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200312	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259050	1	4	0	2	3	3	4	2	3	2	2	4	1	3
ENSG00000140025	52	50	28	29	53	39	32	15	31	8	26	23	14	14
ENSG00000230997	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000042088	330	242	112	111	330	128	87	85	318	77	131	241	103	146
ENSG00000152315	194	937	147	310	779	123	397	44	333	71	144	241	82	59
ENSG00000258544	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000201351	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100764	18	17	3	10	4	4	10	4	19	6	29	8	8	21
ENSG00000119720	113	154	49	125	67	37	82	80	169	65	149	145	79	208
ENSG00000242571	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275198	3	1	1	5	1	3	1	2	3	2	0	0	0	1
ENSG00000198668	17364	25013	27215	10541	27310	23660	11777	19062	15952	12914	6731	13365	13161	9143
ENSG00000258424	1406	3139	2525	1389	3129	2601	1420	1656	1779	1419	668	1433	1442	865
ENSG00000258678	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233208	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259789	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165914	128	216	289	285	193	173	184	132	163	113	246	178	162	186
ENSG00000258935	1	0	0	0	1	1	0	0	0	0	0	0	0	0
ENSG00000259163	2	13	9	11	4	1	2	4	4	3	8	2	5	8
ENSG00000258437	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000258716	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213315	53	56	1	0	133	130	1	0	33	1	1	0	11	0
ENSG00000258884	0	0	2	0	1	1	1	0	1	0	0	0	0	0
ENSG00000100784	49	34	32	77	43	31	44	34	30	15	84	27	18	99
ENSG00000133943	254	292	228	82	231	121	80	180	375	190	85	266	204	79
ENSG00000252644	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221102	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000119714	66	260	225	514	129	49	437	5	138	26	495	124	22	582
ENSG00000258875	6	63	135	141	25	17	154	0	32	5	95	17	3	66
ENSG00000260810	0	1	4	2	0	0	3	0	0	0	2	1	0	1
ENSG00000015133	21	14	4	41	24	15	11	5	15	2	9	9	5	20
ENSG00000258798	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258446	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100796	971	775	664	671	734	319	493	402	1220	417	1142	868	278	1049
ENSG00000278342	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279286	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000133962	0	0	4	0	0	0	0	31	0	21	0	1	25	0
ENSG00000268295	0	0	0	0	0	0	0	4	0	0	0	0	1	0
ENSG00000258774	0	0	0	0	0	0	0	2	0	2	0	0	4	0
ENSG00000258962	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275154	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260711	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165929	1	0	1	0	0	2	1	4	3	3	1	6	4	2
ENSG00000140092	302	8	7	4	17	18	9	206	1667	659	149	917	599	39
ENSG00000100815	491	370	300	322	105	57	97	148	634	201	667	439	151	534
ENSG00000259020	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000066427	195	174	167	172	127	115	106	119	275	101	246	161	85	186
ENSG00000183648	360	709	584	333	1061	1004	329	162	187	75	74	181	130	47
ENSG00000165934	1500	1635	986	1270	1705	910	1237	461	1770	409	1296	1771	722	1469
ENSG00000258481	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201097	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140090	24	0	5	17	3	0	33	3	34	10	94	30	6	95
ENSG00000100599	315	745	1575	947	364	175	381	200	593	214	476	815	365	874
ENSG00000100600	68091	16127	21240	2182	13326	14040	1789	58275	105518	75987	5310	83920	86743	2967
ENSG00000066455	496	496	348	448	427	194	366	200	550	188	675	539	180	589
ENSG00000258742	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258499	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100604	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100605	215	444	310	115	196	146	87	154	330	211	108	350	245	155
ENSG00000258730	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258595	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165943	211	423	219	249	291	108	234	27	238	22	122	319	38	231
ENSG00000153485	653	642	418	254	792	318	366	132	619	142	153	833	247	192
ENSG00000259066	449	449	199	160	560	198	234	120	447	123	137	565	190	145
ENSG00000170270	148	223	209	147	272	139	121	57	119	39	34	123	72	19
ENSG00000012963	975	554	280	217	850	301	289	270	951	247	269	889	358	312
ENSG00000240096	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000011114	518	853	1459	541	588	501	434	483	844	627	705	701	472	553
ENSG00000241499	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000133958	1	6	7	2	4	9	5	7	2	2	5	1	1	1
ENSG00000278396	3	5	20	5	2	8	1	6	4	5	8	5	1	4
ENSG00000187581	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000202306	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252720	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277826	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175785	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279593	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258584	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140067	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100628	0	3	3	81	0	2	47	0	0	0	1	0	0	1
ENSG00000258987	0	0	0	2	0	0	1	0	0	0	1	0	0	0
ENSG00000265768	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175699	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000089723	18	27	18	7	19	2	7	4	27	2	9	18	3	2
ENSG00000089737	1886	1647	1123	1612	1326	617	1212	774	2172	844	2287	1712	891	2086
ENSG00000165948	18	27	25	35	29	24	36	20	6	9	14	10	10	12
ENSG00000165949	2	4	12	3872	190	166	12707	11	5	4	965	1	4	3644
ENSG00000119632	111	184	185	82	150	93	54	83	91	50	49	105	60	33
ENSG00000119698	0	0	4	4	0	1	15	1	0	2	52	0	0	32
ENSG00000140093	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000170099	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258597	0	0	6	0	0	0	0	0	0	1	0	0	0	2
ENSG00000197249	2584	987	1767	26807	379	406	10777	3300	3207	2950	56926	2483	2460	66421
ENSG00000256357	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186910	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170054	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165953	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100665	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188488	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273259	0	0	0	0	0	0	1	1	0	0	0	0	0	0
ENSG00000196136	0	0	0	0	0	0	1	1	0	0	0	0	0	0
ENSG00000258805	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187483	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259140	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239269	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000133937	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240914	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274379	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258933	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258866	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100697	2053	1617	1557	2053	1242	619	1107	1725	2649	1669	3734	2022	1371	2627
ENSG00000264607	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235706	0	0	0	2	0	0	2	0	0	0	3	0	0	0
ENSG00000165959	136	28	29	232	14	5	134	91	215	73	918	176	124	716
ENSG00000259143	1	1	0	5	1	0	2	1	5	0	19	5	0	18
ENSG00000258615	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258630	0	0	0	0	0	0	0	0	1	1	0	0	0	0
ENSG00000176438	449	259	309	78	108	58	30	645	705	594	649	322	243	387
ENSG00000258572	0	0	0	0	0	0	1	2	2	2	0	1	6	0
ENSG00000247092	6	5	5	4	5	9	5	4	1	1	2	30	22	0
ENSG00000252481	0	1	0	0	0	1	0	0	0	0	0	1	0	0
ENSG00000182512	413	372	282	189	651	352	162	173	317	101	85	352	164	58
ENSG00000258390	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258927	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270038	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187621	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275033	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259084	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277468	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213231	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100721	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257275	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258516	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250366	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000271358	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227051	0	4	1	1	8	10	3	0	0	0	0	0	0	0
ENSG00000168398	0	1	7	2	2	6	2	0	0	0	0	0	0	2
ENSG00000258691	0	2	19	3	3	13	7	0	0	0	0	0	0	1
ENSG00000258412	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258788	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259036	0	0	0	0	0	0	0	3	0	0	0	0	0	0
ENSG00000100739	0	3	26	4	11	26	12	0	0	0	0	0	0	0
ENSG00000258793	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258729	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000066739	357	305	183	285	231	160	226	150	515	180	580	323	193	501
ENSG00000100744	466	484	403	441	540	365	649	145	277	110	283	322	163	310
ENSG00000222276	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000140057	0	4	2	5	0	0	2	1	0	0	2	1	0	1
ENSG00000259059	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240051	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260806	2	0	0	1	6	0	0	0	1	7	0	0	1	0
ENSG00000090060	3767	3276	4293	2287	3090	2612	1638	3074	4229	2738	3419	3549	3155	2953
ENSG00000276182	3	7	11	4	2	6	0	6	7	1	3	2	1	6
ENSG00000258702	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ENSG00000223299	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258979	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100749	244	101	115	45	358	292	47	173	215	119	55	156	111	27
ENSG00000225163	0	0	0	0	0	0	0	0	1	1	0	0	0	0
ENSG00000280070	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259026	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258393	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259110	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000246084	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197176	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258869	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258379	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000246223	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259097	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258511	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241757	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258795	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176605	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237342	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278990	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259119	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232573	3234	6070	6339	1108	6885	6675	800	2641	3884	2453	509	3316	2577	460
ENSG00000234648	0	5	2	3	7	3	0	2	0	5	0	2	0	1
ENSG00000229402	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000127152	0	0	0	0	0	0	0	0	1	0	1	0	0	0
ENSG00000235785	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258383	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183576	2086	2648	2347	1516	1974	1685	1001	1078	2342	1117	1885	1994	1439	1332
ENSG00000272439	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000090061	678	777	1331	777	622	789	728	955	891	911	1436	824	1090	1659
ENSG00000205476	518	572	981	591	490	612	559	738	702	670	1109	629	824	1260
ENSG00000258749	0	3	4	7	6	2	2	0	0	0	0	0	0	0
ENSG00000200506	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000247970	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182218	0	3	2	3	8	1	3	0	0	0	0	0	0	0
ENSG00000036530	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258672	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000066629	0	5	4	7	13	5	6	0	1	0	0	0	0	0
ENSG00000199836	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271198	40	34	0	26	66	44	17	18	40	12	15	29	10	29
ENSG00000196405	208	1227	1256	368	643	568	262	200	214	168	25	171	215	8
ENSG00000242888	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258693	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258560	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000265154	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199082	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168350	27	106	155	36	78	67	28	19	16	11	1	16	21	1
ENSG00000258982	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000100811	1504	1522	906	872	1442	600	682	468	1507	480	930	1439	475	820
ENSG00000258904	0	0	2	0	0	0	1	1	0	0	0	0	0	0
ENSG00000283840	86	105	41	79	93	43	75	37	89	38	66	91	37	57
ENSG00000259052	25	30	9	14	24	5	9	2	34	1	11	20	10	7
ENSG00000197119	2	13	9	18	12	2	17	1	15	6	12	9	5	8
ENSG00000258504	1	5	0	10	3	0	8	0	5	1	4	3	1	0
ENSG00000198984	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243976	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140107	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140105	800	1085	1999	2678	912	769	4435	4131	1222	4210	1810	865	1410	4956
ENSG00000258666	94	166	143	352	120	76	541	471	177	500	247	110	152	608
ENSG00000258521	0	0	0	0	0	1	0	8	0	26	0	0	2	0
ENSG00000258581	0	0	1	0	0	0	0	3	0	4	0	0	2	0
ENSG00000176473	17	22	21	21	17	8	15	3	21	13	5	7	2	5
ENSG00000258620	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253075	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183092	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000259031	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258576	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196273	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258717	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185559	0	15	70	8	4	29	13	0	0	0	0	0	0	0
ENSG00000214548	0	2	15	3	0	0	0	0	0	0	0	0	0	0
ENSG00000266461	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275161	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274884	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276919	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258663	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258399	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000211574	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207989	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199151	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283159	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254656	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000208001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207569	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207608	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272458	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207942	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225746	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000276225	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275662	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275134	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199005	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202191	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212384	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201672	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272474	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200215	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200632	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200367	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201950	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199575	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200823	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201839	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200832	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199798	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200150	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201263	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199390	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201240	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200279	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200608	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202270	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201247	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199593	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201557	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199914	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201569	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202142	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199942	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201036	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201710	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202048	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272344	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202293	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200406	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201899	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200612	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200413	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200636	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200480	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201689	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201318	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200089	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222095	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222185	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199088	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199109	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207749	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198982	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221745	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199069	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211582	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207761	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207762	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000194717	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221036	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212040	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207743	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283279	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283561	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207934	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283556	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283588	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215957	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221525	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221614	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258861	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199020	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207754	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202560	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000216099	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207587	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207646	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207742	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283170	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207993	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276352	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000208027	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000208004	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207978	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207961	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199015	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000216179	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199107	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199012	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199025	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199092	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207959	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223403	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000230805	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259004	2	9	5	7	3	2	7	2	4	0	1	6	0	2
ENSG00000277754	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258681	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258497	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258460	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259023	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259082	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259166	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258498	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283857	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197406	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000258919	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258404	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241494	0	2	0	0	1	1	0	0	0	0	0	0	0	0
ENSG00000258512	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000078304	1197	1429	1028	884	1477	927	1116	572	1283	565	950	1203	726	993
ENSG00000259088	0	2	0	0	0	0	0	0	1	1	0	0	0	0
ENSG00000207208	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256705	0	0	0	0	0	0	0	0	0	0	0	0	0	0
